,工作标题,工作链接,工作地点,薪资,年限,学历,公司名,公司链接,公司行业,融资情况,人数,标签,福利
238,数据产品经理,/job_detail/cbc0c9e615b603e81nZy2d6_ElNR.html,武汉·洪山区·珞狮南路,20-40K·13薪,3-5年,本科,正大集团,/gongsi/a84fab08b90a64af33Nz0ti1Fw~~.html,农/林/牧/渔,未融资,10000人以上,"['产品设计', '数据分析']",带薪年假，餐补，免费班车，定期体检，五险一金，年终奖，交通补助，通讯补贴
239,检测数据分析员,/job_detail/2b5f4d0e0427825d1XV50ty0FltR.html,武汉·洪山区·光谷,3-8K,经验不限,大专,盾护达,/gongsi/1b9dee0b7c8655051n1y2dq5FVo~.html,建材,,0-20人,"['公路水运工程试验检测', '土木工程桥梁专业者']",补充医疗保险，团建聚餐，意外险，工龄奖，定期体检，全勤奖，保底工资，餐补，零食下午茶，有无线网，年终奖
240,产品数据专员,/job_detail/1dc9e8cb50d32a581nFz09i5GFBY.html,武汉·洪山区·光谷,6-8K,经验不限,本科,震坤行,/gongsi/2053d30ab24476471HB43d-0.html,互联网,D轮及以上,1000-9999人,"['数据分析', '产品运营']",餐补，年终奖，定期体检，股票期权，补充医疗保险，交通补助，节日福利，员工旅游，五险一金，通讯补贴
241,数据产品经理,/job_detail/84572405270a1b011nN_3Nq8GVE~.html,武汉·洪山区·光谷,5-10K,1-3年,本科,中科图灵,/gongsi/b6e79a2fe5c3d8b81nF42dW7Eg~~.html,计算机服务,天使轮,20-99人,"['产品经理', '数据分析', '产品助理']",五险一金，零食下午茶，加班补助，带薪年假，餐补，年终奖，股票期权，节日福利
242,数据产品经理,/job_detail/3ccbd00ffc48ce8c1n1z2Ny-EFFW.html,武汉·汉阳区·沌口,20-30K·15薪,3-5年,本科,上海悦策供应链管理,/gongsi/a9eab3149812c61503V-2tm-Ew~~.html,基金,,20-99人,"['数据分析', '需求分析', 'SQL', 'Visio', 'MindManager']",员工旅游，餐补，年终奖，五险一金，带薪年假
243,医学数据挖掘分析,/job_detail/330f6cc87af9b9491n1_0ty5E1dV.html,武汉·武昌区·汉街,6-11K·13薪,经验不限,本科,东华医为,/gongsi/4e46bd1e4da8c6dd1nBy0tm9FA~~.html,医疗健康,未融资,1000-9999人,"['临床研究', '医药科研']",五险一金，年终奖，定期体检，节日福利，带薪年假，补充医疗保险
244,数据管控工程师,/job_detail/0063a6fbb83ac0271Hd63di1GFM~.html,武汉·江夏区·流芳,13-26K,3-5年,本科,九江银行,/gongsi/c9227a194b4b6f701nFy39i5.html,互联网金融,不需要融资,1000-9999人,"['数据处理', '数据分析', '数据架构']",
245,临床数据分析员,/job_detail/30ed17335bf4bfe91XV529i0GFVV.html,武汉·洪山区·鲁巷,6-11K·13薪,1-3年,本科,金豆数据,/gongsi/983e720c741a51f31nB_09i4.html,医疗健康,B轮,100-499人,"['临床研究', '临床协调']",节日福利，五险一金，带薪年假
246,数据开发工程师（教培机构老师转行IT）,/job_detail/63d2ded8b0340faa1nx53924GFRR.html,武汉·洪山区·岳家嘴,7-10K,1-3年,本科,罗盘科技,/gongsi/9cb7c88571794f011H1-2d60.html,计算机软件,,20-99人,"['SQL', 'Java', 'Python', 'HIVE', '大数据', '数据可视化', '数据治理', '数据分析']",
247,数据仓库,/job_detail/5c7811a01498bf171Xd-0ti5EVE~.html,武汉·江岸区·后湖,3-5K,在校/应届,本科,武汉市独特逻辑大...,/gongsi/9956db2370588ffa1XBy2tu1GQ~~.html,分类信息,不需要融资,0-20人,"['数据分析', '数据库', '数据处理']",
248,电商数据分析师,/job_detail/2df8965e431d3f561XVy3dm8FFVV.html,武汉·汉阳区·王家湾,5-7K,5-10年,本科,煜韩,/gongsi/d46ef0bc9d5dd9fc1H152tq6EA~~.html,电子商务,未融资,100-499人,"['Python', 'SQL']",节日福利，带薪年假，五险一金，全勤奖，餐补
249,高级数据实施工程师,/job_detail/d77e445210f1c1623nR82ty4ElI~.html,武汉·洪山区·鲁巷,8-13K·13薪,3-5年学历,不限,鲸视科技,/gongsi/426a84e1178dd6861nRy2dy-GVs~.html,数据服务,未融资,20-99人,"['ETL', 'DBA', '数据治理', '数据分析']",突出共享奖，零食下午茶，节日福利，年终奖
250,临床数据分析,/job_detail/fea4369ddae84f801XV709S-F1BV.html,武汉·洪山区·光谷,10-15K·13薪,1-3年,本科,良培基因,/gongsi/55518a95a6b173530nZ82d-7GA~~.html,检测/认证,,20-99人,"['生物工程', '生物信息', '生信']",
251,临床数据分析,/job_detail/4bd9bea1cd7c494b1XZ729m_GFVW.html,武汉·洪山区·花山,9-14K·13薪,1-3年,本科,康圣贝泰,/gongsi/f0ae23f64f898f401XRy3Nq8F1I~.html,制药,天使轮,20-99人,"['临床研究', '生物工程', '分子生物', '二代测序', '报告解读', '临床数据分析']",餐补，定期体检，节日福利，住房补贴，五险一金
252,数据采集工程师,/job_detail/ab4a54f02683e29e1nBz3ti0F1BQ.html,武汉·洪山区·光谷,7-10K,3-5年,大专,纺友,/gongsi/3735691d609115221nN43ti1Eg~~.html,互联网,不需要融资,100-499人,"['数据挖掘', '数据仓库', '数据分析']",带薪年假，包吃，零食下午茶，加班补助，年终奖，节日福利，餐补，全勤奖，五险一金
253,商业数据分析,/job_detail/5d6356f45a44cfde1nxy2Ny8FlZR.html,武汉·洪山区·光谷,10-15K,3-5年,本科,国信创新,/gongsi/fe09463d11ab36801HV73dW-.html,企业服务,未融资,100-499人,['平台类产品'],补充医疗保险，带薪年假，年终奖，交通补助，全勤奖，餐补，员工旅游，定期体检，五险一金
254,大数据分析师,/job_detail/3f838bc39ad761b01XZ709S8FFJS.html,武汉·江夏区·光谷,10-15K,在校/应届,硕士,华志信,/gongsi/0dd1cc0549dfe10903F629W-.html,计算机软件,已上市,20-99人,"['Java', 'Python', '自然语言处理', '深度学习算法']",带薪年假，加班补助，五险一金，定期体检，节日福利，餐补
255,数据产品经理,/job_detail/4a2b2ef1afc81e1d1nN43dS_EFVQ.html,武汉·硚口区·古田,15-30K·14薪,3-5年,本科,数势科技,/gongsi/f4359e369affbe033nV639S_Fw~~.html,企业服务,A轮,100-499人,"['产品设计', 'TO B', '数据分析', '大数据产品']",零食下午茶，年终奖，带薪年假，出差补助，节日福利，股票期权，五险一金
256,数据研发工程师,/job_detail/722c571732e0b81e1nN-2Nm-FVZY.html,武汉·江夏区·藏龙岛,15-25K,3-5年,本科,丰图科技,/gongsi/6d1728700c97897c0XN92tS7EQ~~.html,互联网,A轮,500-999人,"['Python', 'Java', '数据处理', '数据分析']",五险一金，交通补助，员工旅游，通讯补贴，零食下午茶，餐补，定期体检，带薪年假，年终奖，节日福利，包吃
257,数据分析员,/job_detail/20703fa4d1ed08551XVz0t-9FlJT.html,武汉·江汉区·常青,5-8K·13薪,1-3年,大专,零点有数,/gongsi/c8bb307ac58582de1XRy0ti8FVo~.html,数据服务,,500-999人,"['Python', 'SQL', '自然语言处理', '深度学习算法', '机器学习算法', '聚类分析', 'SAS']",
258,大数据开发工程师,/job_detail/7ba47e2763f4b9700Hxy2NW4GVQ~.html,武汉·江夏区·藏龙岛,12-20K,1-3年,硕士,数慧时空,/gongsi/80f11378239f60731HRy09i-.html,互联网,未融资,100-499人,"['数据分析', 'Spark', '人工智能']",带薪年假，加班补助，五险一金，通讯补贴，定期体检，餐补，年终奖，节日福利，交通补助
259,大数据产品经理,/job_detail/01af24c2e7ae86431nF72d20ElRR.html,武汉·武昌区·徐东大街,14-20K·15薪,3-5年,本科,武汉交控,/gongsi/99bb7ef5f98c54711nd_3N68FlE~.html,通信/网络设备,已上市,1000-9999人,"['产品设计', '需求分析', '市场调研', '数据分析', 'Axure']",补充医疗保险，带薪年假，节日福利，年终奖，定期体检，五险一金
260,大数据开发工程师,/job_detail/56adb6182ac2b60d1nV62ty9F1RR.html,武汉·江岸区·永清,15-20K·13薪,5-10年,本科,小码联城,/gongsi/461bdb25818217100HJ629i1.html,移动互联网,A轮,100-499人,"['数据仓库', '数据分析', '架构师', '大数据', 'BI', '地图导航']",年终奖，带薪年假，全勤奖，五险一金，补充医疗保险，员工旅游，定期体检
261,不加班数据采集专员,/job_detail/c551a8b2f4a79df21nx-2Nm4E1pX.html,武汉·洪山区·光谷,4-6K,经验不限学历,不限,思明德,/gongsi/8e908d4f2e265eca1nx529-5ElY~.html,广告营销,,20-99人,['数据分析'],
262,大数据开发工程师,/job_detail/2314c5481853221e0HRz0tS1FlU~.html,武汉·武昌区·杨园,10-15K,3-5年,本科,欣海远航,/gongsi/e5906d7e0429b5121nBz3tu-Eg~~.html,交通/运输,未融资,20-99人,"['数据仓库', 'ETL', '数据挖掘', '数据分析']",节日福利，年终奖，加班补助，五险一金，带薪年假，住房补贴，交通补助
263,地理信息数据外业采集员,/job_detail/4a3049d3ac7abc441nN63dq9FFM~.html,武汉·新洲区·阳逻,3-6K,经验不限,高中,会益堂科技,/gongsi/0237a398c43f14191nZz29S_GQ~~.html,数据服务,未融资,20-99人,"['数据清洗', '数据分析', '数据传输']",
264,大数据产品经理,/job_detail/61ee1f58976ff11e1nJ83NW6EVBX.html,武汉·洪山区·花山,8-13K·13薪,3-5年,本科,易久批,/gongsi/43fd60ccb19c00ef1nV509-6FVs~.html,批发/零售,D轮及以上,1000-9999人,"['产品设计', '数据分析', '需求分析', '使用场景分析', '大数据产品', 'B端产品', 'TO B']",带薪年假，年终奖，股票期权
265,数据分析员（周末双休）,/job_detail/09db56f9b0764aca1nxy2dq5F1pW.html,武汉·江夏区·关山,3-7K,经验不限,本科,立信数据,/gongsi/e735fe1847f2979e1nRy29i_FFo~.html,咨询,未融资,100-499人,"['Excel', 'SPSS', 'SAS']",五险一金，带薪年假，资历工资，全勤奖，节日福利
266,财务分析专员,/job_detail/14ee7dbf47bfaff01XZ72du0FFBW.html,武汉·江夏区·关山,8-12K,经验不限学历,不限,左点实业,/gongsi/0e6c3c99ddc731f91HF62d60EA~~.html,医疗健康,A轮,100-499人,"['数据分析', '财务数据收集', '财务数据分析']",五险
267,游戏分析运营,/job_detail/38f758804af50b011Xd72d29FlBW.html,武汉·洪山区·黄家湖大学城,7-9K,1-3年,本科,法本,/gongsi/95b4b47ef9141c671nd52ty_.html,计算机软件,已上市,10000人以上,"['数据分析', '用户研究']",企业文化，定期体检，节日福利，零食下午茶，加班补助，员工旅游，年终奖，全勤奖，带薪年假，五险一金
268,医学分析师,/job_detail/5a83aa43942837b21XVz2du5F1pW.html,武汉·洪山区·光谷,6-11K,在校/应届,本科,阿吉安,/gongsi/3a141a7a7ae7323b1Hd53Nq0Eg~~.html,医疗设备/器械,A轮,100-499人,"['生物工程', '基因检测', '数据分析']",通讯补贴，员工旅游，交通补助，五险一金，节日福利，餐补，年终奖，零食下午茶，定期体检，带薪年假
269,数据维护实习生,/job_detail/bbac24884b444ae21nd73Nm0EVJW.html,武汉·洪山区·光谷,100-120元/天,4天/周3个月,本科,车来了,/gongsi/fdd3ffa1c1b6f9f21XN_0ti7.html,移动互联网,C轮,100-499人,"['数维维护', '数据分析']",带薪年假，年终奖，员工旅游，加班补助，节日福利，定期体检，通讯补贴，补充医疗保险，零食下午茶，交通补助，餐补，五险一金
270,生物信息分析工程师,/job_detail/85bdfe0d1a89b87f3n190tu9ElE~.html,武汉,9-14K·13薪,1-3年,硕士,厦门联合呼吸健康...,/gongsi/310e3d24319683fe1nR83tq5F1Y~.html,非盈利机构,不需要融资,100-499人,"['微生物', '生物信息', '数据分析', '16s', 'ITS', '宏基因组']",年终奖，定期体检，节日福利，五险一金，带薪年假，零食下午茶，全勤奖
271,图像分析、标注员（实习）,/job_detail/7ba0ec4275048ba31XZ72t64GVBR.html,武汉·洪山区·鲁巷,3-4K,经验不限,大专,网旭科技,/gongsi/750e3438818657563nJ_3d-9.html,互联网,不需要融资,100-499人,"['Python', '数据分析']",五险一金，年终奖，加班补助，带薪年假，零食下午茶，交通补助，员工旅游，定期体检，餐补，全勤奖，节日福利
272,分析员，研究部 - 武汉,/job_detail/4df6d713e0d4b87b1nJ72di6E1ZR.html,武汉·武昌区·水果湖,8-13K,1-3年,本科,世邦魏理仕,/gongsi/c21837fe023554901Hd43t27.html,工程施工,已上市,1000-9999人,"['办公地产', '综合体', '产业地产', '工业地产', '地产策划', '市场调研', '数据分析']",五险一金，补充医疗保险，绩效奖金，节日福利，定期体检，加班补助，带薪年假，年终奖
273,高级BI报表工程师,/job_detail/588d30ea6ed638940nxy3du4EFo~.html,武汉·江岸区·堤角,8-10K,1-3年,本科,湖北行远信息技术,/gongsi/d9c68aeba7b66edf0nx-0tW0Fw~~.html,计算机软件,,20-99人,"['数据分析', 'ETL', 'SQL', 'Oracle', '商业智能']",
274,产品数字化运营工程师（武汉）,/job_detail/6814a2c37f67a9493nx-3tS7EVQ~.html,武汉·江夏区·光谷东,10-15K·14薪,1-3年,本科,迈瑞医疗,/gongsi/f5b2eb99a5e5cdd733x729-6Fg~~.html,医疗设备/器械,已上市,10000人以上,"['数据采集', '数据治理', '数据分析', '数据架构师', '系统集成工程师', '数据结构', '数据挖掘']",节日福利，定期体检，带薪年假，交通补助，补充医疗保险，五险一金，餐补，加班补助，住房补贴，员工旅游，免费班车，年终奖
275,数据运营,/job_detail/b429d7c95b943a5b0HZ839y8E1c~.html,武汉·江夏区·光谷,5-6K,1-3年,本科,今日头条,/gongsi/a67b361452e384e71XV82N4~.html,移动互联网,D轮及以上,10000人以上,"['数据分析', '数据运营', '运营专员', '商业分析', '大数据', '行业数据分析']",员工旅游，补充医疗保险，节日福利，免费班车，全勤奖，交通补助，五险一金，带薪年假，住房补贴，通讯补贴，加班补助，股票期权，年终奖，定期体检，零食下午茶，包吃
276,数据开发,/job_detail/975fa5b4cc3c79c833Zz2t-8GVQ~.html,武汉·硚口区·宝丰崇仁,5-9K·13薪,1年以内,本科,爱给网,/gongsi/2333eccb6f23527d1Xxz2t-7Eg~~.html,移动互联网,天使轮,20-99人,"['数据分析', 'MySQL']",定期体检，股票期权，零食下午茶，五险一金，带薪年假，年终奖，员工旅游
277,数据产品经理,/job_detail/d0f126a80fc6c0831nF909y5FFtQ.html,武汉·洪山区·花山,12-18K·16薪,3-5年,硕士,招商证券,/gongsi/b51adeb092453c9b1XN-3Nw~.html,互联网金融,已上市,10000人以上,"['产品设计', '用户研究', '数据分析', '数据产品', 'Axure', 'TO B', '需求分析', 'APP运营经验']",五险一金，补充医疗保险，节日福利，餐补，交通补助，带薪年假，通讯补贴，员工旅游，年终奖，定期体检，住房补贴，加班补助
278,腾讯大数据交付架构师（武汉）,/job_detail/c2d6b6b3c6c902143nd60tS8FFs~.html,武汉·江夏区·纸坊,30-60K,经验不限,本科,腾讯,/gongsi/2e64a887a110ea9f1nRz.html,互联网,不需要融资,10000人以上,"['数据仓库', '数据治理', '数据分析', '数据架构师']",免费班车，住房补贴，免费早晚餐，带薪年假，定期体检，餐补，零食下午茶，免费健身房，年终奖，包吃，交通补助，五险一金，节日福利，员工旅游，公仔周边活动，股票期权，补充医疗保险
279,数据产品经理,/job_detail/f5b560c81fb907cd1XN52t-5FFo~.html,武汉·武昌区·武泰闸,10-15K,3-5年,本科,武汉精臣智慧标识,/gongsi/a4adbff4d3af85fe1nJ82NS8FA~~.html,电子商务,不需要融资,500-999人,"['数据分析', '数据运营', '职能数据报表']",股票期权，零食下午茶，员工旅游，全勤奖，带薪年假，包吃，年终奖，通讯补贴，节日福利，五险一金，餐补
280,大数据产品经理,/job_detail/ff793804e15e25701n150tu_GVFZ.html,武汉·洪山区·光谷,15-25K·13薪,3-5年,本科,任子行,/gongsi/91f4385b2ffdf0ff1XVy09m5.html,计算机软件,已上市,1000-9999人,"['产品设计', '需求分析', '数据分析', '数据产品', '大数据产品']",五险一金
281,临床数据分析,/job_detail/6fca6884166bfc0e1XV709S8FFVV.html,武汉·洪山区·光谷,10-15K·13薪,1-3年,本科,良培基因,/gongsi/55518a95a6b173530nZ82d-7GA~~.html,检测/认证,,20-99人,"['Python', 'R语言', 'unix', 'linux', 'NGS平台数据']",
282,大数据产品经理,/job_detail/3a9d848aae38104c1n1z2Ny5F1pW.html,武汉·汉阳区·沌口,25-35K·15薪,3-5年,本科,上海悦策供应链管理,/gongsi/a9eab3149812c61503V-2tm-Ew~~.html,基金,,20-99人,"['数据分析', '需求分析', 'SQL', 'Visio', 'MindManager']",年终奖，带薪年假，员工旅游，五险一金，餐补
283,初级数据分析师,/job_detail/ec30d6002db7b3331nN-29m1E1RQ.html,武汉·武昌区·徐东大街,5-7K·13薪,1年以内,本科,多准数据,/gongsi/3a7cc1ebf01b8cd41X1439q4.html,数据服务,不需要融资,100-499人,"['电商', 'Tableau', 'PowerBI', '电商类产品']",补充医疗保险，零食下午茶，员工旅游，节日福利，五险一金，年终奖，带薪年假，定期体检
284,临床数据分析,/job_detail/934718954c68d4e31XR62tq6FFJS.html,武汉·江夏区·光谷东,13-18K,经验不限,硕士,凯德维斯,/gongsi/e8189af5d56eddc01nB72tu4E1c~.html,医疗设备/器械,,20-99人,"['临床协调', '医药科研']",
285,游戏用研分析运营,/job_detail/4837c57c57922d761Xd72ti7GFNX.html,武汉·洪山区·黄家湖大学城,7-10K,1-3年,本科,法本,/gongsi/95b4b47ef9141c671nd52ty_.html,计算机软件,已上市,10000人以上,"['交互体验设计', '深度访谈', '用户研究', '数据分析', '游戏', '游戏用户研究']",节日福利，零食下午茶，定期体检，年终奖，加班补助，五险一金，企业文化，员工旅游，全勤奖，带薪年假
286,数据产品经理,/job_detail/4fd523d9dac879551nJ709u4GVtY.html,武汉·洪山区·花山,13-16K·16薪,1-3年,本科,招商证券,/gongsi/b51adeb092453c9b1XN-3Nw~.html,互联网金融,已上市,10000人以上,"['数据分析', '大数据产品', '金融产品']",员工旅游，定期体检，通讯补贴，五险一金，加班补助，餐补，带薪年假，年终奖，节日福利，补充医疗保险，交通补助，住房补贴
287,数据产品经理,/job_detail/56768b86e975d1b31nJ_2dS6F1VW.html,武汉·武昌区·汉街,8-13K,1-3年,本科,中诚信征信,/gongsi/22bc726af5f8fb761X1_3tk~.html,互联网金融,不需要融资,100-499人,"['产品设计', '需求分析', '数据分析', 'Visio', 'MindManager']",年终奖，周五福利，五险一金，补充医疗保险，带薪年假，节日福利，零食下午茶，员工旅游，定期体检
288,京东物流招聘供应链专员,/job_detail/cc66ccf99796e0511XZ-29q-FFZY.html,武汉·蔡甸区·蔡甸周边,5-6K,1-3年,大专,京东物流,/gongsi/951e8bf16e0821e40HR909i1Fw~~.html,物流/仓储,已上市,10000人以上,"['环境好', '餐补', '高温补贴', '五险']",加班补助，年终奖，餐补，五险一金，补充医疗保险，带薪年假，节日福利，餐补，交通补助，免费班车，股票期权，定期体检
289,大数据产品经理,/job_detail/69dd59c205fb14921XV82dW1GFNR.html,武汉·江夏区·藏龙岛,12-16K·13薪,3-5年,本科,丽迅科技,/gongsi/15da07d48a69bfb61n1y3Ny1E1Q~.html,互联网,不需要融资,100-499人,"['产品设计', '数据分析', 'Visio', '大数据产品']",定期体检，五险一金，团建聚餐，免费工装，生日福利，零食下午茶，节日福利，带薪年假，年终奖
290,商品需求/价格管理岗,/job_detail/e2ef06592794e4e61XR-3t24E1NR.html,武汉·东西湖区·金银湖,15-20K·14薪,3-5年,本科,良品铺子,/gongsi/228e4ad4d1abb4be1nV_3924FQ~~.html,其他行业,已上市,10000人以上,"['经营分析', '价格分析', '数据分析']",五险一金，节日福利，年终奖，加班补助，带薪年假，全勤奖，绩效工资，级别奖，定期体检
291,数据产品经理,/job_detail/ff1c17253385e2aa1nR83du5FFdR.html,武汉·洪山区·光谷,15-30K,5-10年,大专,刀锋互娱,/gongsi/d34a84003df35b413nR409W-.html,互联网,A轮,500-999人,"['数据产品', '对话产品', '大数据产品', '推荐产品', '数据分析', '广告', '投放']",零食下午茶，节日福利，周末双休，员工旅游，加班补助，全勤奖，定期体检，年终奖，带薪年假
292,大数据分析师,/job_detail/3ab0f858455da8d61nF63926FFNU.html,武汉·江汉区·常青,18-25K,3-5年,本科,恒安嘉新,/gongsi/f367cdf3fe9555ce1X150tq7.html,互联网,D轮及以上,1000-9999人,"['Scala', 'spark', 'hadoop', '机器学习']",节日福利，员工旅游，带薪年假，定期体检，五险一金，年终奖，股票期权
293,经营分析岗,/job_detail/11a279e0b37731591nV639y4FldR.html,武汉,7-12K·14薪,1-3年,本科,京东物流-华中区域,/gongsi/231e24eb521feef21HR72964.html,物流/仓储,已上市,10000人以上,"['数据分析', 'SQL', 'Python']",餐补，年终奖，节日福利，五险一金，带薪年假
294,经营分析主管,/job_detail/42cb2d64a64288861XR_3N-9ElBZ.html,武汉,10-15K·15薪,经验不限学历,不限,京东物流,/gongsi/951e8bf16e0821e40HR909i1Fw~~.html,物流/仓储,已上市,10000人以上,"['数据分析', 'SQL，EXCEL', 'POWERBI', '数据报表']",定期体检，餐补，节日福利，加班补助，交通补助，免费班车，五险一金，带薪年假，股票期权，年终奖，餐补，补充医疗保险
295,数据产品经理 (MJ000102),/job_detail/ee5b9a7870770d711XZ_0966GVtW.html,武汉·洪山区·光谷,18-30K,经验不限,本科,刀锋互娱,/gongsi/d34a84003df35b413nR409W-.html,互联网,A轮,500-999人,['数据分析'],定期体检，年终奖，节日福利，员工旅游，全勤奖，带薪年假，周末双休，加班补助，零食下午茶
296,数据分析岗,/job_detail/fe1168a35d1015eb1XV729W7EVNQ.html,武汉,5-7K,经验不限,大专,京东物流-华中区域,/gongsi/231e24eb521feef21HR72964.html,物流/仓储,已上市,10000人以上,"['Excel', '描述统计', '数据分析，质控']",节日福利，五险一金，餐补，年终奖，带薪年假
297,数据挖掘分析师,/job_detail/8ecad235686d7f951nN72NS5FFFX.html,武汉·洪山区·光谷,15-30K,5-10年,本科,刀锋互娱,/gongsi/d34a84003df35b413nR409W-.html,互联网,A轮,500-999人,"['推荐算法', 'Python', '自然语言处理', '数据挖掘']",加班补助，节日福利，员工旅游，零食下午茶，周末双休，带薪年假，定期体检，年终奖，全勤奖
298,高级数据产品经理,/job_detail/264a6c2faea27a101nJ_29m-FVpV.html,武汉·洪山区·光谷,20-35K·15薪,3-5年,本科,斗鱼,/gongsi/9459ad5584af2d781Xd42Nq6.html,互联网,已上市,1000-9999人,"['数据分析', '平台产品', '商业产品', '大数据产品', '推荐产品', '内容产品']",定期体检，股票期权，零食下午茶，带薪年假，五险一金，节日福利，年终奖，补充医疗保险，餐补
299,商业数据分析师 (MJ000072),/job_detail/41bb9f201499ffe81XZ_2tm5FldX.html,武汉·洪山区·光谷,15-25K,3-5年,本科,刀锋互娱,/gongsi/d34a84003df35b413nR409W-.html,互联网,A轮,500-999人,"['PowerBI', '商业数据分析']",全勤奖，员工旅游，周末双休，年终奖，带薪年假，加班补助，零食下午茶，节日福利，定期体检
